2022-06-18 10:40:06,364+0200 INFO  xelatex - mpm: package repository digest: b5774742ea2888e1892f2db7b171668e
2022-06-18 10:40:06,365+0200 INFO  xelatex - mpm: going to download 293465 bytes
2022-06-18 10:40:06,365+0200 INFO  xelatex - mpm: going to install 5 file(s) (1 package(s))
2022-06-18 10:40:07,063+0200 INFO  xelatex.packagemanager - installing package infwarerr
2022-06-18 10:40:07,063+0200 INFO  xelatex - mpm: downloading https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/infwarerr.tar.lzma...
2022-06-18 10:40:07,063+0200 INFO  xelatex.packagemanager - going to download https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/infwarerr.tar.lzma
2022-06-18 10:40:07,207+0200 INFO  xelatex - mpm: 0.29 MB, 16.42 Mbit/s
2022-06-18 10:40:07,219+0200 INFO  xelatex - mpm: extracting files from infwarerr.tar.lzma...
2022-06-18 10:40:07,667+0200 INFO  xelatex.core - start process: miktex fontmaps configure
2022-06-18 10:40:13,647+0200 INFO  xelatex - installing package kvsetkeys triggered by tex/generic/kvsetkeys\kvsetkeys.sty
2022-06-18 10:40:13,648+0200 INFO  xelatex - mpm: starting package maintenance...
2022-06-18 10:40:13,648+0200 INFO  xelatex - mpm: installation directory: "C:\Users\ogglo\Documents\Enseignement\Projets\Exo aléatoire fanélie\Interface_graphique\miktex\texmfs\install"
2022-06-18 10:40:13,648+0200 INFO  xelatex - mpm: package repository: https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/
2022-06-18 10:40:13,933+0200 INFO  xelatex - mpm: package repository digest: b5774742ea2888e1892f2db7b171668e
2022-06-18 10:40:13,934+0200 INFO  xelatex - mpm: going to download 386446 bytes
2022-06-18 10:40:13,934+0200 INFO  xelatex - mpm: going to install 6 file(s) (1 package(s))
2022-06-18 10:40:14,554+0200 INFO  xelatex.packagemanager - installing package kvsetkeys
2022-06-18 10:40:14,555+0200 INFO  xelatex - mpm: downloading https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/kvsetkeys.tar.lzma...
2022-06-18 10:40:14,555+0200 INFO  xelatex.packagemanager - going to download https://mirror.ibcp.fr/pub/CTAN/systems/win32/miktex/tm/packages/kvsetkeys.tar.lzma
2022-06-18 10:40:14,779+0200 INFO  xelatex - mpm: 0.39 MB, 13.86 Mbit/s
2022-06-18 10:40:14,783+0200 INFO  xelatex - mpm: extracting files from kvsetkeys.tar.lzma...
2022-06-18 10:40:15,191+0200 INFO  xelatex.core - start process: miktex fontmaps configure
2022-06-18 10:40:20,911+0200 INFO  xelatex - installing package kvdefinekeys triggered by tex/generic/kvdefinekeys\kvdefinekeys.sty
2022-06-18 10:40:20,911+0200 INFO  xelatex - mpm: starting package maintenance...
2022-06-18 10:40:20,911+0200 INFO  xelatex - mpm: installation directory: "C:\Users\ogglo\Documents\Enseignement\Projets\Exo aléatoire fanélie\Interface_graphique\miktex\texmfs\install"
